customer_ID,sex,registration_date,first_rent_date,customer_age
1434,male,25.07.20 13:56,25.07.20 17:33,39
1435,male,25.07.20 13:32,25.07.20 14:09,35
1436,female,25.07.20 12:58,31.07.20 10:26,47
1437,male,25.07.20 12:19,01.08.20 22:26,24
1438,male,25.07.20 11:55,25.07.20 13:25,45
1439,male,25.07.20 10:21,07.08.20 19:34,32
1440,male,25.07.20 10:16,25.07.20 12:43,26
1441,male,25.07.20 10:03,25.07.20 13:05,28
1442,female,25.07.20 09:48,25.07.20 11:22,26
1443,female,25.07.20 08:25,28.07.20 14:33,52
1444,male,25.07.20 08:16,25.07.20 08:57,29
1445,female,25.07.20 07:42,25.07.20 15:44,22
1446,female,25.07.20 04:50,25.07.20 08:27,29
1447,male,25.07.20 03:43,26.07.20 04:57,38
1448,male,25.07.20 01:10,26.07.20 02:07,23
1449,male,25.07.20 01:02,30.07.20 22:05,23
1450,male,25.07.20 00:07,25.07.20 11:31,33
1451,male,24.07.20 20:58,24.07.20 21:38,37
1452,male,24.07.20 19:42,25.07.20 15:26,54
1453,male,24.07.20 19:30,25.07.20 08:19,61
1454,female,24.07.20 18:56,25.07.20 02:22,33
1455,female,24.07.20 18:52,31.07.20 17:12,51
1456,female,24.07.20 18:27,26.07.20 18:22,36
1457,female,24.07.20 18:12,24.07.20 19:23,44
1458,male,24.07.20 17:38,25.08.20 17:59,20
1459,male,24.07.20 17:24,24.07.20 19:09,37
1460,female,24.07.20 17:14,30.07.20 12:40,45
1461,male,24.07.20 17:03,01.08.20 05:25,20
1462,male,24.07.20 16:25,25.07.20 01:25,51
1463,female,24.07.20 16:00,24.07.20 16:24,20
1464,female,24.07.20 15:58,27.07.20 11:00,29
1465,male,24.07.20 15:19,24.07.20 17:39,50
1466,male,24.07.20 15:15,26.07.20 22:02,29
1467,male,24.07.20 15:07,25.07.20 18:59,23
1468,male,24.07.20 14:57,26.07.20 18:34,22
1469,female,24.07.20 14:53,24.07.20 16:38,24
1470,male,24.07.20 14:50,25.07.20 19:31,25
1471,male,24.07.20 14:30,28.07.20 19:09,34
1472,male,24.07.20 14:23,24.07.20 18:06,23
1473,female,24.07.20 13:35,01.08.20 15:46,33
1474,male,24.07.20 13:31,25.07.20 21:13,48
1475,male,24.07.20 13:07,24.07.20 19:14,32
1476,male,24.07.20 12:53,24.07.20 20:27,24
1477,male,24.07.20 12:49,25.07.20 00:09,25
1478,female,24.07.20 12:47,28.07.20 11:07,27
1479,female,24.07.20 11:42,24.07.20 21:09,20
1480,male,24.07.20 11:35,26.07.20 18:40,35
1481,male,24.07.20 11:26,26.07.20 20:50,25
1482,female,24.07.20 11:24,27.07.20 08:18,36
1483,female,24.07.20 11:15,24.07.20 12:54,45
1484,male,24.07.20 11:13,30.07.20 19:41,36
1485,female,24.07.20 10:49,28.08.20 18:02,29
1486,female,24.07.20 10:34,24.07.20 12:53,22
1487,male,24.07.20 10:21,25.07.20 02:00,71
1488,female,24.07.20 09:05,31.07.20 20:29,27
1489,male,24.07.20 08:41,24.07.20 09:58,41
1490,male,24.07.20 08:38,27.07.20 08:10,52
1491,female,24.07.20 07:55,26.07.20 17:13,30
1492,female,24.07.20 07:43,25.07.20 18:37,33
1493,female,24.07.20 00:17,31.07.20 02:25,63
1494,male,23.07.20 23:59,24.07.20 03:00,23
1495,male,23.07.20 23:39,24.07.20 00:24,21
1496,male,23.07.20 22:44,26.07.20 18:33,28
1497,male,23.07.20 22:39,30.07.20 13:23,43
1498,female,23.07.20 22:34,25.07.20 13:09,25
1499,male,23.07.20 22:31,24.07.20 03:44,22
1500,male,23.07.20 22:13,24.07.20 19:31,23
1501,male,23.07.20 22:05,27.07.20 18:25,39
1502,male,23.07.20 22:01,29.07.20 16:51,35
1503,male,23.07.20 21:58,26.07.20 22:47,25
1504,male,23.07.20 21:56,25.07.20 21:37,24
1505,male,23.07.20 21:07,26.07.20 00:47,42
1506,female,23.07.20 20:28,25.07.20 19:20,38
1507,female,23.07.20 20:19,23.07.20 21:04,29
1508,male,23.07.20 20:06,29.07.20 18:33,30
1509,female,23.07.20 19:57,07.08.20 15:48,25
1510,male,23.07.20 19:55,23.07.20 20:25,24
1511,male,23.07.20 19:38,24.07.20 10:10,50
1512,female,23.07.20 19:36,08.08.20 21:14,25
1513,male,23.07.20 19:25,24.07.20 15:09,24
1514,male,23.07.20 19:12,24.07.20 22:05,26
1515,male,23.07.20 18:39,24.07.20 14:25,45
1516,female,23.07.20 18:36,26.07.20 14:43,50
1517,male,23.07.20 18:28,24.07.20 01:24,22
1518,male,23.07.20 18:17,25.07.20 13:58,21
1519,male,23.07.20 18:12,05.08.20 18:24,43
1520,female,23.07.20 18:12,25.07.20 10:46,29
1521,female,23.07.20 18:11,24.07.20 21:42,42
1522,male,23.07.20 18:06,23.07.20 18:40,36
1523,male,23.07.20 17:45,24.07.20 09:13,30
1524,male,23.07.20 17:43,28.07.20 17:17,46
1525,male,23.07.20 17:29,08.08.20 21:01,54
1526,male,23.07.20 17:27,23.07.20 17:51,49
1527,male,23.07.20 17:18,23.07.20 20:58,59
1528,male,23.07.20 16:44,26.07.20 20:02,29
1529,female,23.07.20 16:10,23.07.20 18:23,21
1530,male,23.07.20 15:28,23.07.20 21:52,51
1531,male,23.07.20 15:19,24.07.20 09:28,36
1532,female,23.07.20 15:19,27.07.20 13:52,58
1533,female,23.07.20 15:11,24.07.20 19:43,27
1534,female,23.07.20 14:52,02.08.20 12:47,56
1535,male,23.07.20 14:41,24.07.20 01:29,24
1536,male,23.07.20 14:22,23.07.20 15:12,25
1537,male,23.07.20 12:57,20.08.20 13:08,22
1538,male,23.07.20 12:51,23.07.20 17:46,23
1539,male,23.07.20 12:37,23.07.20 13:06,42
1540,male,23.07.20 12:31,02.08.20 16:31,20
1541,male,23.07.20 12:22,27.07.20 07:53,36
1542,male,23.07.20 12:10,30.07.20 16:53,49
1543,male,23.07.20 11:40,24.07.20 12:00,39
1544,female,23.07.20 11:02,30.07.20 17:54,31
1545,male,23.07.20 09:57,23.08.20 14:00,21
1546,female,23.07.20 09:36,23.07.20 11:09,28
1547,male,23.07.20 09:03,23.07.20 10:26,50
1548,female,23.07.20 01:15,02.08.20 08:46,24
1549,male,23.07.20 00:57,23.07.20 01:33,22
1550,male,22.07.20 23:21,23.07.20 12:54,26
1551,male,22.07.20 23:16,23.07.20 05:45,26
1552,male,22.07.20 23:16,24.07.20 11:12,32
1553,male,22.07.20 22:52,24.07.20 14:04,33
1554,female,22.07.20 22:36,25.07.20 00:47,22
1555,male,22.07.20 22:32,13.08.20 10:37,60
1556,male,22.07.20 22:06,23.07.20 22:52,26
1557,male,22.07.20 21:48,24.07.20 23:19,20
1558,female,22.07.20 20:26,24.07.20 09:47,29
1559,female,22.07.20 20:05,22.07.20 20:57,24
1560,female,22.07.20 19:47,25.07.20 23:31,46
1561,female,22.07.20 19:46,22.07.20 20:31,30
1562,male,22.07.20 19:24,23.07.20 12:34,30
1563,female,22.07.20 19:05,23.07.20 00:06,26
1564,male,22.07.20 18:58,22.07.20 20:52,27
1565,female,22.07.20 18:10,14.08.20 11:00,30
1566,male,22.07.20 18:02,22.07.20 21:05,49
1567,male,22.07.20 17:50,22.07.20 19:09,21
1568,female,22.07.20 17:48,22.07.20 23:40,20
1569,female,22.07.20 17:48,22.07.20 19:11,35
1570,male,22.07.20 17:42,27.07.20 10:01,33
1571,male,22.07.20 17:20,24.07.20 12:33,41
1572,male,22.07.20 17:19,23.07.20 17:17,50
1573,male,22.07.20 16:59,22.07.20 18:36,50
1574,male,22.07.20 16:58,23.07.20 05:52,25
1575,male,22.07.20 16:31,22.07.20 16:46,21
1576,male,22.07.20 16:12,22.07.20 21:54,25
1577,male,22.07.20 15:18,22.07.20 16:03,22
1578,male,22.07.20 15:14,05.08.20 13:12,54
1579,male,22.07.20 14:36,22.07.20 22:55,24
1580,male,22.07.20 14:28,26.07.20 15:42,30
1581,male,22.07.20 14:18,22.07.20 15:55,31
1582,male,22.07.20 14:15,27.07.20 22:34,34
1583,male,22.07.20 13:50,24.07.20 14:04,67
1584,male,22.07.20 13:45,22.07.20 18:26,27
1585,male,22.07.20 12:59,22.07.20 18:43,41
1586,male,22.07.20 12:31,23.07.20 19:05,37
1587,female,22.07.20 12:22,23.07.20 20:47,48
1588,male,22.07.20 11:55,30.07.20 23:02,23
1589,male,22.07.20 11:50,22.07.20 14:10,24
1590,female,22.07.20 11:35,23.07.20 01:23,22
1591,female,22.07.20 09:48,30.07.20 19:14,60
1592,male,22.07.20 09:35,31.07.20 20:50,19
1593,male,22.07.20 09:23,22.07.20 09:55,52
1594,female,22.07.20 09:16,28.07.20 12:12,46
1595,male,22.07.20 09:07,24.07.20 19:46,25
1596,male,22.07.20 08:51,22.07.20 11:05,50
1597,male,22.07.20 07:13,22.07.20 17:11,40
1598,male,22.07.20 07:03,24.07.20 08:13,46
1599,male,22.07.20 06:47,22.07.20 09:25,42
1600,male,22.07.20 02:16,23.07.20 14:07,19
1601,male,22.07.20 02:08,22.07.20 17:34,20
1602,male,22.07.20 01:05,28.08.20 23:00,25
1603,female,21.07.20 23:31,22.07.20 00:13,23
1604,female,21.07.20 21:56,22.07.20 17:25,54
1605,female,21.07.20 21:37,22.07.20 01:48,47
1606,female,21.07.20 21:25,23.07.20 22:47,20
1607,female,21.07.20 21:24,21.07.20 22:43,30
1608,female,21.07.20 21:11,21.07.20 21:40,23
1609,male,21.07.20 20:58,30.07.20 09:14,35
1610,male,21.07.20 20:56,21.07.20 21:18,23
1611,male,21.07.20 20:51,22.07.20 22:46,41
1612,female,21.07.20 20:39,21.07.20 22:49,28
1613,male,21.07.20 20:27,24.07.20 20:49,30
1614,male,21.07.20 20:17,21.07.20 23:24,21
1615,female,21.07.20 19:02,21.07.20 19:35,50
1616,female,21.07.20 18:59,21.07.20 20:43,27
1617,male,21.07.20 18:56,26.07.20 13:03,31
1618,male,21.07.20 18:45,21.07.20 23:33,42
1619,female,21.07.20 18:42,21.07.20 19:21,35
1620,male,21.07.20 18:36,21.07.20 21:22,23
1621,female,21.07.20 18:31,21.07.20 20:41,39
1622,male,21.07.20 18:19,21.07.20 19:56,52
1623,female,21.07.20 18:13,30.07.20 13:46,51
1624,male,21.07.20 18:13,03.08.20 11:50,21
1625,female,21.07.20 18:12,27.08.20 22:45,31
1626,male,21.07.20 17:33,21.07.20 21:03,51
1627,male,21.07.20 17:09,21.07.20 19:41,30
1628,female,21.07.20 17:09,31.07.20 22:39,28
1629,female,21.07.20 16:39,28.07.20 21:48,20
1630,unknown,21.07.20 16:37,01.01.00 00:00,120
1631,male,21.07.20 16:10,19.08.20 19:02,35
1632,male,21.07.20 16:09,21.07.20 23:23,32
1633,female,21.07.20 16:01,21.07.20 22:40,30
1634,male,21.07.20 15:33,22.07.20 08:43,54
1635,male,21.07.20 15:12,17.08.20 15:23,31
1636,male,21.07.20 11:24,27.07.20 20:15,29
1637,male,21.07.20 11:19,21.07.20 14:01,19
1638,male,21.07.20 11:13,21.07.20 17:39,51
1639,male,21.07.20 11:04,22.07.20 13:32,29
1640,male,21.07.20 10:56,21.07.20 11:26,30
1641,female,21.07.20 10:40,23.07.20 08:32,37
1642,male,21.07.20 10:30,22.07.20 18:54,53
1643,male,21.07.20 09:35,21.07.20 21:46,27
1644,female,21.07.20 09:23,24.07.20 11:31,58
1645,male,21.07.20 07:45,27.07.20 23:22,33
1646,male,21.07.20 05:25,21.07.20 19:57,53
1647,female,21.07.20 02:03,21.07.20 03:56,21
1648,male,20.07.20 23:59,22.07.20 03:39,20
1649,female,20.07.20 22:57,25.07.20 16:48,21
1650,male,20.07.20 21:51,25.07.20 18:31,60
1651,female,20.07.20 20:30,08.08.20 18:44,21
1652,female,20.07.20 20:22,23.07.20 13:29,40
1653,male,20.07.20 20:11,21.07.20 00:26,44
1654,male,20.07.20 20:02,20.07.20 21:33,28
1655,male,20.07.20 19:35,09.08.20 18:44,48
1656,female,20.07.20 19:32,27.07.20 21:30,24
1657,male,20.07.20 19:19,21.07.20 15:50,36
1658,male,20.07.20 18:39,31.08.20 15:28,56
1659,female,20.07.20 18:38,27.07.20 14:08,42
1660,female,20.07.20 18:24,20.07.20 19:14,21
1661,male,20.07.20 18:06,20.07.20 19:06,34
1662,male,20.07.20 17:53,21.07.20 14:48,29
1663,female,20.07.20 17:47,14.08.20 20:25,48
1664,male,20.07.20 16:40,21.07.20 12:51,45
1665,female,20.07.20 16:28,20.07.20 17:05,25
1666,male,20.07.20 14:39,20.07.20 16:26,25
1667,male,20.07.20 14:25,28.07.20 11:13,20
1668,male,20.07.20 14:12,21.07.20 16:57,52
1669,male,20.07.20 14:11,29.07.20 13:08,49
1670,male,20.07.20 13:26,27.07.20 21:08,41
1671,male,20.07.20 12:59,21.07.20 21:50,23
1672,male,20.07.20 12:47,20.07.20 13:47,53
1673,male,20.07.20 12:40,21.07.20 13:26,23
1674,male,20.07.20 12:15,20.07.20 21:10,22
1675,male,20.07.20 12:14,16.08.20 23:03,21
1676,male,20.07.20 12:13,21.07.20 12:02,50
1677,male,20.07.20 12:10,20.07.20 17:59,23
1678,male,20.07.20 11:35,20.07.20 19:26,37
1679,male,20.07.20 10:35,28.07.20 13:05,26
1680,male,20.07.20 10:22,20.07.20 20:02,21
1681,female,20.07.20 08:34,20.07.20 12:30,44
1682,male,20.07.20 08:20,21.07.20 08:56,40
1683,male,20.07.20 07:32,21.07.20 21:18,43
1684,male,20.07.20 03:54,20.07.20 05:16,37
1685,female,20.07.20 02:18,05.08.20 21:42,24
1686,male,20.07.20 01:07,22.07.20 00:45,20
1687,male,20.07.20 00:37,21.07.20 02:00,31
1688,male,19.07.20 23:56,20.07.20 15:12,33
1689,male,19.07.20 23:27,20.07.20 01:29,20
1690,male,19.07.20 23:16,27.07.20 19:53,37
1691,male,19.07.20 23:04,20.07.20 01:31,19
1692,female,19.07.20 22:59,21.07.20 14:26,36
1693,female,19.07.20 22:16,25.08.20 08:45,21
1694,male,19.07.20 22:05,29.07.20 19:39,29
1695,male,19.07.20 21:15,20.07.20 04:26,20
1696,male,19.07.20 20:37,19.07.20 21:04,32
1697,male,19.07.20 20:36,28.07.20 13:53,42
1698,male,19.07.20 19:55,19.07.20 20:35,20
1699,male,19.07.20 19:32,20.07.20 20:34,25
1700,female,19.07.20 19:24,11.08.20 15:49,35
1701,male,19.07.20 18:56,19.07.20 19:45,26
1702,male,19.07.20 18:50,27.07.20 11:05,21
1703,male,19.07.20 16:55,25.07.20 10:30,37
1704,female,19.07.20 16:05,19.07.20 16:29,20
1705,male,19.07.20 15:57,19.07.20 20:41,34
1706,female,19.07.20 15:34,19.07.20 19:38,27
1707,male,19.07.20 15:03,23.07.20 16:35,38
1708,male,19.07.20 14:42,19.07.20 19:32,40
1709,male,19.07.20 14:38,19.07.20 17:23,29
1710,male,19.07.20 12:30,08.08.20 07:20,28
1711,male,19.07.20 12:14,21.07.20 22:08,21
1712,female,19.07.20 12:07,19.07.20 19:37,28
1713,female,19.07.20 11:38,02.08.20 15:18,31
1714,male,19.07.20 11:38,21.07.20 12:40,39
1715,male,19.07.20 11:19,05.08.20 18:39,27
1716,male,19.07.20 11:08,19.07.20 14:57,35
1717,male,19.07.20 10:44,03.08.20 13:55,31
1718,female,19.07.20 09:41,19.07.20 15:27,28
1719,female,19.07.20 08:47,19.07.20 13:56,39
1720,male,19.07.20 02:46,19.07.20 16:51,21
1721,male,19.07.20 02:41,14.08.20 20:34,26
1722,male,19.07.20 01:07,19.07.20 02:33,36
1723,male,19.07.20 00:50,19.07.20 01:50,23
1724,female,18.07.20 22:23,26.07.20 05:19,30
1725,male,18.07.20 22:15,19.07.20 08:46,30
1726,male,18.07.20 21:15,18.07.20 21:42,26
1727,female,18.07.20 21:14,18.07.20 21:52,22
1728,male,18.07.20 20:47,18.07.20 21:32,38
1729,female,18.07.20 20:46,18.07.20 21:10,28
1730,female,18.07.20 19:53,18.07.20 20:32,30
1731,female,18.07.20 19:22,18.07.20 20:12,26
1732,female,18.07.20 18:45,18.07.20 19:37,36
1733,male,18.07.20 18:32,18.07.20 19:15,28
1734,male,18.07.20 18:29,18.07.20 19:59,22
1735,female,18.07.20 18:17,18.07.20 19:32,24
1736,female,18.07.20 18:10,18.07.20 19:38,26
1737,male,18.07.20 18:06,19.07.20 16:40,32
1738,female,18.07.20 17:54,17.08.20 22:14,21
1739,female,18.07.20 17:47,20.07.20 14:46,36
1740,male,18.07.20 17:44,19.07.20 08:48,31
1741,male,18.07.20 17:33,18.07.20 18:43,21
1742,male,18.07.20 17:32,08.08.20 16:00,36
1743,male,18.07.20 17:16,19.07.20 03:01,26
1744,male,18.07.20 17:10,18.07.20 23:10,55
1745,male,18.07.20 16:59,31.07.20 09:54,33
1746,female,18.07.20 16:47,18.07.20 20:20,54
1747,male,18.07.20 16:45,09.08.20 16:15,51
1748,male,18.07.20 16:28,18.07.20 19:52,32
1749,male,18.07.20 16:20,18.07.20 16:40,21
1750,male,18.07.20 16:05,19.07.20 16:16,32
1751,male,18.07.20 16:03,18.07.20 19:21,54
1752,male,18.07.20 15:52,18.07.20 16:48,22
1753,male,18.07.20 15:51,06.08.20 18:13,26
1754,male,18.07.20 15:50,18.07.20 21:11,27
1755,male,18.07.20 15:22,18.07.20 20:04,20
1756,male,18.07.20 15:20,18.07.20 16:17,35
1757,male,18.07.20 15:14,27.07.20 04:17,50
1758,male,18.07.20 14:56,18.07.20 15:49,29
1759,male,18.07.20 14:53,27.07.20 13:33,47
1760,male,18.07.20 14:41,23.07.20 16:21,38
1761,male,18.07.20 14:04,18.07.20 18:14,41
1762,male,18.07.20 13:07,18.07.20 13:51,31
1763,female,18.07.20 12:59,18.07.20 21:16,39
1764,male,18.07.20 12:51,18.07.20 18:25,31
1765,female,18.07.20 12:49,24.07.20 14:58,43
1766,female,18.07.20 12:47,19.07.20 15:49,23
1767,male,18.07.20 12:15,20.07.20 21:32,29
1768,female,18.07.20 11:57,19.07.20 11:30,48
1769,male,18.07.20 11:56,18.07.20 20:22,39
1770,male,18.07.20 11:51,02.08.20 20:14,23
1771,male,18.07.20 11:44,18.07.20 12:09,25
1772,female,18.07.20 11:44,19.07.20 18:39,31
1773,male,18.07.20 11:32,18.07.20 15:06,31
1774,male,18.07.20 11:21,18.07.20 13:09,33
1775,male,18.07.20 10:54,21.07.20 18:17,25
1776,male,18.07.20 10:50,21.07.20 19:22,39
1777,male,18.07.20 10:35,25.07.20 01:13,51
1778,male,18.07.20 10:21,18.07.20 20:01,29
1779,male,18.07.20 10:10,13.08.20 21:31,28
1780,female,18.07.20 10:00,18.07.20 11:21,23
1781,female,18.07.20 09:30,15.08.20 18:29,31
1782,male,18.07.20 08:56,23.07.20 12:56,64
1783,female,18.07.20 08:44,19.07.20 21:51,37
1784,female,18.07.20 07:42,11.08.20 20:37,43
1785,female,18.07.20 04:27,23.07.20 15:01,21
1786,female,18.07.20 02:12,21.07.20 15:00,27
1787,female,18.07.20 00:53,18.07.20 13:31,30
1788,male,17.07.20 23:22,19.07.20 18:08,35
1789,male,17.07.20 23:04,21.08.20 00:34,30
1790,male,17.07.20 23:02,18.07.20 16:19,43
1791,female,17.07.20 23:01,18.07.20 00:27,20
1792,male,17.07.20 22:58,18.07.20 21:37,26
1793,male,17.07.20 22:58,04.08.20 22:19,44
1794,male,17.07.20 22:38,04.08.20 11:55,44
1795,female,17.07.20 22:25,23.07.20 12:06,23
1796,male,17.07.20 20:15,21.08.20 08:52,39
1797,female,17.07.20 20:04,19.07.20 04:46,28
1798,male,17.07.20 19:54,26.08.20 18:47,30
1799,female,17.07.20 19:38,25.07.20 19:48,37
1800,male,17.07.20 19:25,20.07.20 14:10,22
1801,male,17.07.20 19:10,17.07.20 21:09,22
1802,female,17.07.20 18:44,17.07.20 19:21,22
1803,male,17.07.20 18:28,17.07.20 19:37,32
1804,female,17.07.20 18:28,22.07.20 19:02,28
1805,female,17.07.20 18:27,17.07.20 19:07,25
1806,female,17.07.20 18:12,18.07.20 11:57,25
1807,male,17.07.20 18:02,17.07.20 20:12,25
1808,male,17.07.20 17:32,17.07.20 18:30,26
1809,male,17.07.20 16:00,17.07.20 18:13,52
1810,female,17.07.20 15:59,17.07.20 18:52,21
1811,male,17.07.20 15:53,18.07.20 18:20,30
1812,female,17.07.20 15:52,17.07.20 16:36,38
1813,female,17.07.20 15:24,17.07.20 19:07,32
1814,female,17.07.20 15:01,18.07.20 00:29,36
1815,male,17.07.20 15:01,07.08.20 21:09,22
1816,male,17.07.20 14:53,17.07.20 16:51,25
1817,female,17.07.20 14:36,21.07.20 22:44,21
1818,male,17.07.20 14:27,18.07.20 12:53,27
1819,female,17.07.20 14:22,17.07.20 15:01,30
1820,female,17.07.20 14:14,21.07.20 22:03,51
1821,male,17.07.20 13:59,18.07.20 18:32,29
1822,female,17.07.20 13:49,17.07.20 23:13,19
1823,male,17.07.20 13:48,20.07.20 10:27,20
1824,male,17.07.20 13:25,18.07.20 15:06,36
1825,male,17.07.20 13:16,17.07.20 22:18,21
1826,female,17.07.20 12:52,20.07.20 13:52,50
1827,male,17.07.20 12:47,17.07.20 15:10,53
1828,male,17.07.20 12:33,18.07.20 15:33,35
1829,female,17.07.20 12:24,17.07.20 14:53,29
1830,male,17.07.20 11:49,17.07.20 14:19,39
1831,female,17.07.20 11:17,05.08.20 09:46,45
1832,male,17.07.20 10:44,17.07.20 20:16,27
1833,male,17.07.20 10:15,18.07.20 08:35,36
1834,unknown,17.07.20 10:14,01.01.00 00:00,120
1835,female,17.07.20 10:09,17.07.20 17:59,29
1836,female,17.07.20 10:08,24.07.20 11:21,44
1837,female,17.07.20 10:07,17.07.20 22:02,41
1838,female,17.07.20 10:03,17.07.20 11:45,29
1839,female,17.07.20 07:22,17.07.20 08:06,30
1840,male,17.07.20 07:03,20.07.20 09:10,37
1841,female,17.07.20 01:54,18.07.20 13:57,35
1842,female,17.07.20 01:26,17.07.20 01:57,25
1843,male,17.07.20 01:22,19.07.20 21:47,38
1844,male,17.07.20 00:34,06.08.20 12:40,51
1845,female,16.07.20 23:51,17.07.20 12:30,40
1846,male,16.07.20 22:34,17.07.20 01:41,32
1847,male,16.07.20 22:07,17.07.20 20:40,29
1848,female,16.07.20 21:33,16.07.20 22:11,30
1849,male,16.07.20 20:23,16.07.20 22:45,27
1850,male,16.07.20 20:19,18.07.20 14:04,56
1851,female,16.07.20 19:40,30.07.20 15:22,36
1852,male,16.07.20 19:29,16.07.20 21:38,22
1853,female,16.07.20 19:21,16.07.20 20:08,23
1854,male,16.07.20 19:02,17.07.20 01:51,41
1855,male,16.07.20 18:54,17.07.20 18:35,25
1856,male,16.07.20 18:48,17.07.20 11:41,30
1857,male,16.07.20 18:30,25.07.20 01:36,21
1858,female,16.07.20 17:23,16.07.20 19:45,47
1859,female,16.07.20 16:28,16.07.20 19:04,40
1860,male,16.07.20 15:57,16.07.20 18:05,22
1861,male,16.07.20 15:49,17.07.20 20:41,30
1862,female,16.07.20 15:16,16.07.20 15:45,37
1863,male,16.07.20 15:07,07.08.20 21:19,24
1864,male,16.07.20 14:39,16.07.20 15:13,28
1865,female,16.07.20 14:38,20.07.20 07:51,26
1866,male,16.07.20 14:05,20.07.20 17:35,50
1867,female,16.07.20 14:02,30.07.20 12:20,38
1868,male,16.07.20 13:45,16.07.20 22:05,31
1869,female,16.07.20 13:36,04.08.20 21:26,19
1870,male,16.07.20 13:04,16.07.20 20:33,27
1871,male,16.07.20 12:53,16.07.20 13:33,31
1872,male,16.07.20 12:25,16.07.20 23:52,23
1873,female,16.07.20 11:27,18.07.20 12:00,30
1874,male,16.07.20 11:23,16.07.20 15:26,21
1875,female,16.07.20 11:17,16.07.20 14:25,26
1876,male,16.07.20 11:14,17.07.20 02:10,42
1877,female,16.07.20 11:03,17.07.20 15:18,22
1878,male,16.07.20 10:47,23.07.20 01:14,33
1879,male,16.07.20 09:44,16.07.20 10:39,43
1880,male,16.07.20 07:48,16.07.20 16:27,20
1881,male,16.07.20 01:57,16.07.20 02:50,21
1882,male,16.07.20 01:07,20.08.20 01:47,25
1883,male,15.07.20 23:53,18.07.20 20:35,27
1884,female,15.07.20 23:40,16.07.20 10:07,33
1885,male,15.07.20 23:40,27.07.20 09:06,38
1886,female,15.07.20 23:36,16.07.20 14:19,23
1887,male,15.07.20 22:34,22.07.20 04:08,25
1888,male,15.07.20 22:12,17.08.20 17:05,22
1889,male,15.07.20 21:45,16.07.20 20:14,20
1890,female,15.07.20 21:44,16.07.20 13:36,51
1891,female,15.07.20 21:38,19.07.20 15:58,20
1892,female,15.07.20 21:35,15.07.20 22:44,24
1893,male,15.07.20 21:29,17.07.20 21:02,23
1894,male,15.07.20 21:14,15.07.20 23:18,32
1895,male,15.07.20 20:16,18.07.20 04:22,25
1896,female,15.07.20 20:11,16.07.20 15:06,24
1897,male,15.07.20 20:03,15.07.20 21:13,35
1898,male,15.07.20 19:45,02.08.20 22:31,24
1899,male,15.07.20 19:42,15.07.20 20:38,57
1900,male,15.07.20 19:17,17.07.20 20:03,41
1901,male,15.07.20 19:00,18.08.20 11:07,20
1902,female,15.07.20 18:53,15.07.20 19:10,20
1903,male,15.07.20 18:10,16.07.20 09:51,23
1904,female,15.07.20 17:31,19.07.20 09:16,26
1905,male,15.07.20 17:24,19.07.20 19:56,38
1906,female,15.07.20 16:52,16.07.20 07:39,28
1907,male,15.07.20 16:44,15.07.20 17:23,30
1908,male,15.07.20 15:59,05.08.20 11:31,37
1909,female,15.07.20 15:42,15.07.20 18:43,22
1910,female,15.07.20 15:38,15.07.20 19:58,44
1911,male,15.07.20 15:32,31.07.20 01:01,22
1912,female,15.07.20 15:10,18.07.20 00:37,24
1913,female,15.07.20 14:14,25.07.20 19:32,34
1914,female,15.07.20 13:55,15.07.20 18:37,26
1915,male,15.07.20 13:48,15.07.20 19:50,25
1916,male,15.07.20 13:44,18.07.20 00:09,28
1917,female,15.07.20 13:10,08.08.20 07:47,43
1918,male,15.07.20 12:54,18.07.20 14:20,43
1919,male,15.07.20 12:36,28.07.20 16:48,38
1920,male,15.07.20 12:34,30.08.20 11:12,20
1921,male,15.07.20 12:19,24.08.20 17:35,27
1922,male,15.07.20 12:17,15.07.20 16:30,37
1923,female,15.07.20 12:15,22.07.20 14:15,50
1924,male,15.07.20 12:06,20.07.20 00:24,57
1925,male,15.07.20 11:38,21.07.20 12:31,44
1926,male,15.07.20 11:30,15.07.20 12:19,30
1927,male,15.07.20 11:09,21.07.20 19:08,22
1928,male,15.07.20 10:55,19.07.20 03:26,23
1929,male,15.07.20 10:47,15.07.20 14:49,25
1930,male,15.07.20 10:20,15.07.20 14:07,40
1931,male,15.07.20 10:12,16.07.20 23:42,30
1932,male,15.07.20 10:10,15.07.20 10:38,28
1933,male,15.07.20 09:52,15.07.20 12:11,29
1934,male,15.07.20 08:35,16.07.20 19:03,35
1935,female,15.07.20 08:13,18.07.20 11:48,50
1936,male,15.07.20 01:36,16.07.20 00:11,31
1937,male,15.07.20 00:50,25.07.20 01:28,36
1938,male,15.07.20 00:31,18.07.20 03:11,21
1939,male,14.07.20 23:53,15.07.20 13:05,65
1940,male,14.07.20 23:52,15.07.20 14:41,22
1941,male,14.07.20 23:52,15.07.20 00:32,31
1942,female,14.07.20 23:30,15.07.20 11:19,24
1943,male,14.07.20 23:15,27.07.20 22:36,23
1944,male,14.07.20 23:03,15.07.20 00:19,22
1945,male,14.07.20 22:49,14.07.20 23:18,22
1946,male,14.07.20 22:28,15.07.20 03:44,21
1947,male,14.07.20 22:18,15.07.20 00:07,52
1948,female,14.07.20 21:50,21.07.20 20:46,72
1949,female,14.07.20 20:53,15.07.20 09:13,30
1950,male,14.07.20 20:40,27.07.20 14:30,26
